token_a,token_b,count
come,original,1
come,safe,1
come,since,1
compatible,fully,1
compatible,iphone,1
compatible,mag,1
compatible,new,1
compatible,one,1
compatible,original,1
compatible,safe,1
compatible,since,1
fully,iphone,1
fully,mag,1
fully,new,1
fully,one,1
fully,original,1
fully,safe,1
fully,since,1
iphone,mag,1
iphone,original,1
iphone,safe,1
mag,new,1
mag,one,1
related,yet,1
well,yet,1
mag,since,1
new,original,1
new,safe,1
one,original,1
one,safe,1
one,since,1
closest,exist,1
original,since,1
safe,since,1
closest,get,1
charge,couple,1
charge,fast,1
charge,mag,1
charge,option,1
charge,original,1
charge,safe,1
charge,wirelessly,1
charger,couple,1
charger,fast,1
charger,looking,1
charger,mag,1
charger,option,1
charger,original,1
charger,safe,1
charger,wirelessly,1
couple,fast,1
couple,looking,1
couple,mag,1
couple,option,1
couple,original,1
couple,safe,1
couple,wirelessly,1
fast,looking,1
fast,mag,1
fast,option,1
fast,original,1
fast,safe,1
fast,wirelessly,1
looking,mag,1
looking,option,1
looking,original,1
looking,safe,1
looking,wirelessly,1
mag,option,1
mag,wirelessly,1
option,original,1
option,safe,1
option,wirelessly,1
original,wirelessly,1
safe,wirelessly,1
anchor,bank,1
anchor,built,1
anchor,cable,1
anchor,fusion,1
anchor,got,1
anchor,looking,1
anchor,power,1
anchor,usbc,1
bank,built,1
bank,cable,1
bank,fusion,1
bank,got,1
bank,looking,1
bank,power,1
bank,usbc,1
built,cable,1
built,fusion,1
built,got,1
built,looking,1
closest,going,1
built,usbc,1
cable,fusion,1
closest,guess,1
cable,looking,1
cable,power,1
closest,however,1
fusion,got,1
fusion,looking,1
fusion,power,1
fusion,usbc,1
got,looking,1
got,power,1
got,usbc,1
looking,power,1
looking,usbc,1
power,usbc,1
almost,bigger,1
almost,capable,1
almost,match,1
almost,one,1
bigger,capable,1
bigger,got,1
bigger,iphone,1
bigger,kind,1
bigger,look,1
bigger,match,1
bigger,one,1
capable,existing,1
capable,got,1
capable,iphone,1
capable,kind,1
capable,look,1
capable,match,1
capable,one,1
existing,got,1
existing,look,1
existing,match,1
existing,one,1
got,kind,1
closest,inside,1
kind,match,1
kind,one,1
look,match,1
closest,look,1
match,one,1
closest,moment,1
also,cable,1
closest,phone,1
closest,product,1
also,stay,1
also,time,1
closest,yet,1
becomes,cable,1
becomes,color,1
becomes,got,1
becomes,iphone,1
exist,get,1
becomes,look,1
exist,going,1
becomes,stay,1
becomes,time,1
exist,guess,1
cable,color,1
cable,iphone,1
cable,like,1
cable,look,1
cable,sort,1
cable,stay,1
exist,however,1
cable,way,1
color,sort,1
color,stay,1
color,time,1
got,sort,1
got,stay,1
got,time,1
got,way,1
iphone,sort,1
iphone,stay,1
iphone,time,1
iphone,way,1
exist,look,1
like,stay,1
like,time,1
exist,moment,1
look,sort,1
look,stay,1
look,time,1
look,way,1
sort,stay,1
sort,time,1
exist,phone,1
stay,time,1
stay,way,1
time,way,1
also,charger,1
also,comfortable,1
also,flip,1
also,hang,1
also,hold,1
also,pocket,1
also,prong,1
becomes,charger,1
becomes,comfortable,1
becomes,device,1
becomes,flip,1
becomes,hang,1
becomes,hold,1
becomes,pocket,1
becomes,prong,1
charger,comfortable,1
get,guess,1
charger,flip,1
charger,hang,1
charger,hold,1
charger,like,1
charger,pocket,1
charger,prong,1
charger,sort,1
charger,way,1
get,however,1
get,inside,1
comfortable,hang,1
get,look,1
comfortable,like,1
comfortable,pocket,1
get,moment,1
comfortable,sort,1
comfortable,way,1
get,product,1
device,hang,1
get,yet,1
device,like,1
device,pocket,1
going,guess,1
device,sort,1
device,way,1
flip,hang,1
going,however,1
flip,like,1
flip,pocket,1
going,inside,1
flip,sort,1
flip,way,1
hang,hold,1
hang,like,1
hang,pocket,1
hang,prong,1
hang,sort,1
hang,way,1
hold,like,1
hold,pocket,1
going,moment,1
hold,sort,1
hold,way,1
like,pocket,1
like,prong,1
pocket,prong,1
pocket,sort,1
pocket,way,1
prong,sort,1
prong,way,1
ahead,backup,1
ahead,battery,1
ahead,built,1
ahead,charge,1
ahead,charger,1
ahead,device,1
ahead,power,1
ahead,time,1
ahead,two,1
ahead,using,1
going,yet,1
ahead,work,1
backup,battery,1
backup,built,1
backup,charge,1
backup,charger,1
backup,device,1
backup,power,1
backup,time,1
backup,two,1
backup,using,1
backup,well,1
backup,work,1
battery,built,1
battery,charge,1
battery,charger,1
battery,device,1
battery,power,1
battery,time,1
battery,two,1
battery,using,1
battery,well,1
battery,work,1
built,charge,1
built,charger,1
built,device,1
built,time,1
built,two,1
built,using,1
built,well,1
built,work,1
guess,however,1
charge,power,1
guess,inside,1
guess,look,1
guess,moment,1
charge,well,1
charge,work,1
charger,time,1
charger,two,1
charger,using,1
charger,well,1
charger,work,1
device,power,1
guess,phone,1
guess,product,1
guess,yet,1
device,well,1
device,work,1
power,time,1
power,two,1
power,using,1
power,well,1
power,work,1
however,inside,1
however,moment,1
time,well,1
time,work,1
two,well,1
two,work,1
using,well,1
using,work,1
well,work,1
cable,charge,1
cable,device,1
cable,give,1
cable,going,1
cable,one,1
cable,port,1
cable,secondary,1
cable,still,1
cable,two,1
cable,usb,1
cable,using,1
however,phone,1
charge,one,1
however,product,1
however,yet,1
charge,still,1
inside,look,1
charge,usbc,1
inside,moment,1
device,one,1
inside,phone,1
look,moment,1
device,still,1
look,yet,1
device,usbc,1
give,going,1
give,one,1
moment,phone,1
moment,product,1
give,still,1
give,time,1
moment,yet,1
phone,yet,1
give,usbc,1
give,using,1
going,port,1
going,still,1
going,time,1
going,two,1
going,usb,1
going,usbc,1
going,using,1
one,port,1
one,secondary,1
one,still,1
one,time,1
one,two,1
one,usb,1
one,usbc,1
one,using,1
actual,always,1
port,still,1
port,time,1
actual,china,1
actual,come,1
port,usbc,1
port,using,1
secondary,still,1
secondary,time,1
actual,like,1
actual,phone,1
secondary,usbc,1
secondary,using,1
still,time,1
still,two,1
still,usb,1
still,usbc,1
still,using,1
time,usb,1
time,usbc,1
actual,prior,1
two,usbc,1
usb,usbc,1
usb,using,1
usbc,using,1
carry,charge,1
carry,comfortable,1
carry,device,1
carry,flip,1
carry,give,1
carry,hold,1
carry,keep,1
carry,port,1
carry,prong,1
carry,secondary,1
carry,two,1
carry,usb,1
charge,comfortable,1
charge,flip,1
charge,hold,1
charge,keep,1
charge,prong,1
comfortable,give,1
comfortable,keep,1
comfortable,port,1
comfortable,secondary,1
comfortable,two,1
comfortable,usb,1
device,keep,1
flip,give,1
flip,keep,1
flip,port,1
flip,secondary,1
flip,two,1
flip,usb,1
give,hold,1
give,keep,1
give,prong,1
hold,keep,1
hold,port,1
hold,secondary,1
hold,two,1
hold,usb,1
keep,port,1
keep,prong,1
keep,secondary,1
keep,two,1
keep,usb,1
port,prong,1
prong,secondary,1
prong,two,1
prong,usb,1
even,fact,1
even,got,1
even,ground,1
even,hit,1
even,iphone,1
even,keep,1
even,promote,1
even,shattered,1
even,trying,1
fact,got,1
fact,ground,1
fact,hit,1
fact,iphone,1
fact,keep,1
always,china,1
fact,shattered,1
fact,trying,1
got,ground,1
got,hit,1
got,keep,1
got,promote,1
got,shattered,1
got,trying,1
ground,hit,1
ground,iphone,1
ground,keep,1
ground,promote,1
ground,shattered,1
ground,trying,1
hit,iphone,1
hit,keep,1
hit,promote,1
hit,shattered,1
hit,trying,1
iphone,keep,1
iphone,promote,1
iphone,shattered,1
iphone,trying,1
keep,promote,1
keep,shattered,1
keep,trying,1
promote,shattered,1
promote,trying,1
shattered,trying,1
case,cuz,1
always,come,1
case,fact,1
case,intention,1
case,meant,1
case,possible,1
case,promote,1
case,protection,1
case,ultimate,1
cuz,drop,1
cuz,fact,1
cuz,intention,1
cuz,later,1
cuz,meant,1
cuz,possible,1
cuz,promote,1
cuz,protection,1
cuz,thin,1
cuz,ultimate,1
drop,fact,1
drop,intention,1
drop,later,1
drop,meant,1
always,launch,1
drop,promote,1
drop,protection,1
drop,thin,1
drop,ultimate,1
fact,intention,1
fact,later,1
fact,meant,1
fact,possible,1
fact,protection,1
fact,ultimate,1
intention,later,1
intention,meant,1
intention,possible,1
intention,promote,1
intention,protection,1
intention,thin,1
intention,ultimate,1
later,meant,1
later,possible,1
later,promote,1
later,protection,1
later,ultimate,1
meant,possible,1
meant,promote,1
meant,protection,1
meant,thin,1
meant,ultimate,1
possible,promote,1
possible,protection,1
possible,thin,1
possible,ultimate,1
promote,protection,1
promote,thin,1
promote,ultimate,1
protection,thin,1
protection,ultimate,1
thin,ultimate,1
actually,drop,1
actually,like,1
actually,many,1
actually,people,1
actually,possible,1
actually,protect,1
actually,sometimes,1
actually,surprised,1
actually,tell,1
always,let,1
drop,many,1
drop,people,1
drop,protect,1
always,like,1
always,look,1
drop,tell,1
like,many,1
like,people,1
like,possible,1
like,protect,1
always,phone,1
like,tell,1
many,people,1
many,possible,1
many,protect,1
many,sometimes,1
many,surprised,1
many,tell,1
people,possible,1
people,protect,1
people,sometimes,1
people,surprised,1
people,tell,1
possible,protect,1
possible,sometimes,1
possible,surprised,1
possible,tell,1
protect,sometimes,1
protect,surprised,1
protect,tell,1
always,prior,1
sometimes,tell,1
surprised,tell,1
drop,expecting,1
drop,experience,1
drop,fully,1
drop,height,1
drop,look,1
drop,phone,1
drop,shattered,1
drop,table,1
drop,went,1
expecting,experience,1
expecting,fully,1
expecting,height,1
expecting,like,1
expecting,look,1
expecting,phone,1
expecting,shattered,1
expecting,sometimes,1
expecting,surprised,1
expecting,table,1
expecting,went,1
experience,fully,1
experience,height,1
experience,like,1
experience,look,1
experience,phone,1
experience,shattered,1
experience,sometimes,1
experience,surprised,1
experience,table,1
experience,went,1
fully,height,1
fully,like,1
fully,look,1
fully,phone,1
fully,shattered,1
fully,sometimes,1
fully,surprised,1
fully,table,1
fully,went,1
always,start,1
height,phone,1
height,shattered,1
height,surprised,1
china,come,1
china,going,1
like,shattered,1
china,launch,1
china,let,1
look,shattered,1
look,sometimes,1
look,surprised,1
look,table,1
look,went,1
phone,shattered,1
china,like,1
phone,surprised,1
phone,table,1
phone,went,1
shattered,sometimes,1
shattered,surprised,1
shattered,table,1
shattered,went,1
sometimes,table,1
sometimes,went,1
surprised,table,1
surprised,went,1
china,look,1
around,concrete,1
china,phone,1
china,prior,1
around,floor,1
around,height,1
around,like,1
china,start,1
around,onto,1
china,thing,1
around,table,1
around,went,1
concrete,corner,1
concrete,especially,1
concrete,floor,1
concrete,height,1
concrete,like,1
concrete,lip,1
concrete,onto,1
concrete,small,1
concrete,table,1
concrete,went,1
come,going,1
corner,floor,1
corner,height,1
corner,like,1
come,launch,1
corner,onto,1
come,let,1
corner,table,1
corner,went,1
especially,floor,1
especially,height,1
especially,like,1
come,like,1
especially,onto,1
come,look,1
especially,table,1
especially,went,1
floor,height,1
floor,like,1
floor,lip,1
floor,onto,1
floor,small,1
floor,table,1
floor,went,1
height,lip,1
height,onto,1
like,lip,1
like,onto,1
like,small,1
lip,onto,1
come,phone,1
lip,table,1
lip,went,1
onto,small,1
onto,table,1
onto,went,1
small,table,1
small,went,1
around,case,1
around,come,1
around,drop,1
around,enough,1
around,feel,1
around,hit,1
around,instead,1
around,really,1
around,screen,1
case,come,1
case,corner,1
come,prior,1
case,especially,1
come,start,1
come,thing,1
case,lip,1
case,really,1
going,like,1
come,corner,1
come,drop,1
come,enough,1
come,especially,1
come,feel,1
come,hit,1
come,instead,1
come,lip,1
come,really,1
come,screen,1
come,small,1
corner,drop,1
corner,enough,1
corner,feel,1
corner,hit,1
corner,instead,1
corner,really,1
corner,screen,1
going,prior,1
drop,especially,1
drop,feel,1
iphone,prior,1
launch,like,1
drop,lip,1
drop,really,1
launch,look,1
drop,small,1
enough,especially,1
enough,feel,1
launch,phone,1
launch,prior,1
enough,lip,1
enough,really,1
let,prior,1
enough,small,1
especially,feel,1
especially,hit,1
especially,instead,1
especially,really,1
especially,screen,1
feel,hit,1
feel,instead,1
feel,lip,1
feel,screen,1
feel,small,1
like,prior,1
hit,lip,1
hit,really,1
like,start,1
hit,small,1
instead,lip,1
instead,really,1
like,thing,1
instead,small,1
lip,really,1
lip,screen,1
really,screen,1
really,small,1
screen,small,1
case,often,1
case,otter,1
case,resistance,1
case,telling,1
case,thing,1
case,time,1
drop,often,1
drop,otter,1
drop,resistance,1
drop,telling,1
drop,thing,1
drop,time,1
enough,often,1
enough,otter,1
enough,resistance,1
enough,telling,1
enough,thing,1
enough,time,1
hit,often,1
hit,otter,1
hit,resistance,1
hit,telling,1
hit,thing,1
hit,time,1
instead,often,1
instead,otter,1
instead,resistance,1
instead,telling,1
instead,thing,1
instead,time,1
look,prior,1
often,resistance,1
often,screen,1
often,telling,1
look,start,1
often,time,1
otter,resistance,1
otter,screen,1
otter,telling,1
look,thing,1
otter,time,1
resistance,screen,1
resistance,telling,1
resistance,thing,1
resistance,time,1
screen,telling,1
screen,thing,1
screen,time,1
telling,thing,1
telling,time,1
thing,time,1
box,different,1
box,every,1
box,intention,1
box,often,1
box,otter,1
box,phone,1
box,save,1
box,sometimes,1
box,thing,1
box,totally,1
different,every,1
different,intention,1
different,often,1
different,otter,1
different,phone,1
different,save,1
different,sometimes,1
different,thing,1
different,totally,1
different,well,1
every,intention,1
phone,prior,1
every,otter,1
phone,start,1
every,save,1
every,sometimes,1
every,thing,1
every,totally,1
prior,start,1
intention,often,1
intention,otter,1
intention,phone,1
intention,save,1
intention,sometimes,1
intention,thing,1
intention,totally,1
intention,well,1
prior,thing,1
often,save,1
often,sometimes,1
often,totally,1
actual,immediately,1
otter,phone,1
otter,save,1
otter,sometimes,1
otter,totally,1
otter,well,1
phone,save,1
phone,totally,1
actual,labeled,1
save,sometimes,1
save,thing,1
save,totally,1
save,well,1
sometimes,thing,1
sometimes,totally,1
sometimes,well,1
thing,totally,1
thing,well,1
totally,well,1
ahead,every,1
ahead,guy,1
ahead,iphone,1
ahead,know,1
ahead,let,1
ahead,look,1
ahead,new,1
ahead,often,1
ahead,phone,1
ahead,right,1
ahead,standard,1
ahead,think,1
every,guy,1
every,iphone,1
every,know,1
every,let,1
every,look,1
every,new,1
every,right,1
every,standard,1
every,think,1
guy,iphone,1
guy,know,1
guy,let,1
guy,look,1
guy,new,1
guy,often,1
guy,phone,1
guy,right,1
guy,standard,1
guy,think,1
guy,well,1
iphone,often,1
iphone,right,1
actual,new,1
actual,notice,1
actual,one,1
know,new,1
know,often,1
know,phone,1
know,right,1
actual,shocking,1
know,think,1
know,well,1
let,often,1
let,right,1
actual,unboxing,1
let,think,1
let,well,1
look,new,1
look,often,1
look,right,1
going,labeled,1
look,well,1
new,often,1
new,phone,1
new,standard,1
new,think,1
often,right,1
often,standard,1
often,think,1
phone,standard,1
phone,think,1
right,standard,1
right,think,1
right,well,1
standard,think,1
standard,well,1
think,well,1
also,better,1
going,shocking,1
going,unboxing,1
also,looking,1
immediately,iphone,1
immediately,labeled,1
also,prefer,1
also,standard,1
better,iphone,1
better,know,1
better,let,1
better,like,1
better,look,1
better,looking,1
better,model,1
better,one,1
better,plus,1
better,prefer,1
better,standard,1
iphone,prefer,1
know,looking,1
immediately,launch,1
know,prefer,1
let,looking,1
immediately,let,1
let,prefer,1
like,looking,1
like,one,1
like,prefer,1
like,standard,1
look,looking,1
look,plus,1
look,prefer,1
looking,model,1
looking,one,1
looking,prefer,1
looking,standard,1
box,related,1
model,standard,1
immediately,one,1
one,prefer,1
one,standard,1
plus,prefer,1
plus,standard,1
prefer,standard,1
also,buy,1
also,comment,1
also,inclined,1
also,likely,1
also,max,1
also,towards,1
buy,comment,1
buy,inclined,1
buy,know,1
buy,let,1
buy,likely,1
buy,max,1
buy,one,1
buy,plus,1
buy,pro,1
buy,towards,1
model,prefer,1
comment,know,1
comment,let,1
comment,likely,1
comment,max,1
comment,one,1
comment,plus,1
comment,pro,1
box,china,1
inclined,know,1
inclined,let,1
inclined,likely,1
inclined,max,1
inclined,one,1
inclined,plus,1
inclined,pro,1
inclined,towards,1
know,likely,1
know,max,1
know,towards,1
let,likely,1
let,towards,1
likely,max,1
likely,one,1
likely,plus,1
likely,pro,1
likely,towards,1
max,one,1
max,towards,1
one,pro,1
one,towards,1
plus,towards,1
comment,towards,1
