comment_id,parent_id,author,text,published,like_count,is_top_level
UgykJSCdO3whSw0m7hh4AaABAg,root,@Hamed-NV,I enjoyed watching this video,1725235200,0,
UgyU33XMAQZ_hk4vLAp4AaABAg,root,@ThymeCypher,"It’s rumored that the 16 won’t have a SIM card slot at all but it’s just a rumor - only the US 15 lacked a SIM card slot, it’s possible the additional “button” is to mark the sim tray location for markets that may still require them.",1725235200,0,
UgydSNslRplGYLyf0l14AaABAg,root,@mbvx7,don't need a case. jus buy applecare,1725235200,0,
UgzmobcqtorU0GYrVdZ4AaABAg,root,@zezeti2246,Iphone is turning Oneplus😂,1725235200,0,
UgxDmsgdOaPA2F31YRd4AaABAg,root,@YoBoyB28,Videos are the worst nothing but complaints,1725235200,0,
UgwPFGP1ss1CZ-QJKJh4AaABAg,root,@ImKhaos.,the diagonal look was dumb asf tbh,1725235200,0,
Ugzkp0ZA_XBYMp05MJN4AaABAg,root,@reymarortega7388,You know what the big changes  the  iphone 16 .....THE PRICE...,1725235200,0,
Ugzhd6LR9NKlXNSuHQR4AaABAg,root,@TheArKtec,Keep your phone they all do the same isht...,1725235200,0,
UgxaYEZWfzwtdHKRl9R4AaABAg,root,@TheArKtec,Nothing New Under The Sun...,1725235200,0,
Ugxnu7GxjD-DmgHNtCJ4AaABAg,root,@screenplay-guy,For apple ... innovation is a myth 🗣️,1725235200,3,
UgxsRbXFy07ffwMX3Ad4AaABAg,root,@angnguyenha7203,They did all the form and camera changes just to make sure u can’t use previous model cases with the new one,1725235200,81,
UgxsRbXFy07ffwMX3Ad4AaABAg.A63FkFrv8wHA68Tn7PIgFr,UgxsRbXFy07ffwMX3Ad4AaABAg,@joelface,"The new camera arrangement is to make the cameras better at recording spatial video, as the horizontal alignment allows the cameras to record stereoscopically (3D depth).",1725235200,6,
UgxsRbXFy07ffwMX3Ad4AaABAg.A63FkFrv8wHA6AuFk34lc_,UgxsRbXFy07ffwMX3Ad4AaABAg,@phoenixfire630,"​ @joelface  tell me you know nothing about depth perception using cameras without telling me.   The diagonal cameras were also aligned just laterally shifted a bit. it makes no difference for the depth perception. In order to improve depth, you'll just have to have better cameras",1725235200,1,
UgxsRbXFy07ffwMX3Ad4AaABAg.A63FkFrv8wHA6BB9GXoncZ,UgxsRbXFy07ffwMX3Ad4AaABAg,@joelface,"@phoenixfire630  I get your argument, but I've certainly never seen a 3D camera with the two lenses aligned diagonally. while it would still capture depth, it would be capturing one perspective LOWER than the other, meaning you'd get one eye seeing things slightly lower than the other. This is probably enough to make people feel weird when looking at the images, considering these cameras are also not spaced the correct distance apart laterally (meaning they're not providing as much depth information as we'd like at regular scale, but actually quite good for very close up things).",1725235200,1,
UgxsRbXFy07ffwMX3Ad4AaABAg.A63FkFrv8wHA6D450pjC3w,UgxsRbXFy07ffwMX3Ad4AaABAg,@ChaseEdson,@phoenixfire630 yeah that’s absolutely incorrect. stereoscopic video can’t just be captured off axis and look fine. it’s why only the pro models could capture it last year,1725235200,1,
UgxsRbXFy07ffwMX3Ad4AaABAg.A63FkFrv8wHA6NwMimfFGW,UgxsRbXFy07ffwMX3Ad4AaABAg,@loflog,@ChaseEdson  can the current year pro model capture stereoscopic when your hand is tilted? axis doesnt matter,1725235200,0,
UgxsRbXFy07ffwMX3Ad4AaABAg.A63FkFrv8wHA6NxODR7-vY,UgxsRbXFy07ffwMX3Ad4AaABAg,@ChaseEdson,"@loflog  lmfao no it can’t, that’s why it makes you hold it level",1725235200,0,
UgxsRbXFy07ffwMX3Ad4AaABAg.A63FkFrv8wHA6TsA3UB_hU,UgxsRbXFy07ffwMX3Ad4AaABAg,@yourpregnantcar,Just like every other year,1725235200,0,
UgxsRbXFy07ffwMX3Ad4AaABAg.A63FkFrv8wHA77Psac9tuW,UgxsRbXFy07ffwMX3Ad4AaABAg,@nykiasmith7404,As always lol,1725235200,0,
UgxsRbXFy07ffwMX3Ad4AaABAg.A63FkFrv8wHA85Q5ewg3yO,UgxsRbXFy07ffwMX3Ad4AaABAg,@hmu05366,But if your case is 5 years old and gubbed you should probably get a new case anyway - which is the target for the new phones,1727827200,0,
UgzBKk1uvNv1EaycUpt4AaABAg,root,@Vario125HID,OPPO VIVO:face-blue-smiling:,1725235200,0,
UgxFrYs5nNBF45Utz254AaABAg,root,@drjbt86,Still on an iPhone 11 Pro Max. Looks almost the same. Ridiculous. Won’t be buying the 16 . 11 works perfectly fine.,1725235200,0,
UgyEyIMNZ5sMte1_nAR4AaABAg,root,@itsnottoolate4199,Why dont they change the shutter button to a voice command line intead? Come on apple!!,1725235200,0,
UgzGbA26UcUKlcVQQjR4AaABAg,root,@dustinct.,they literally change the design slightly so they can get away with selling new accessories too 😅,1725235200,0,
UgymGNrt2UHX0t1_8R94AaABAg,root,@znx5645,Cars need,1725235200,0,
UgzmwCjHIF-fQUrbQL14AaABAg,root,@muhammadrizaldhyfatahillah6769,josssssss bro....,1725235200,0,
UgzzrAFHhkqQWXPipYB4AaABAg,root,@DeltreeZero,yawn. more elitist overpriced fashion trash,1725235200,0,
UgzM36aHSkgWpLndT4B4AaABAg,root,@willjimenez9013,Who cares,1725235200,0,
UgwgC3KFnuCYpc7BLGV4AaABAg,root,@joenemosbar,Hey I feel sooo sorry for all the apple users... Victims.,1725235200,0,
UgwHa4gZF5QOinhRyfx4AaABAg,root,@arnelcabiltes139,iphone 16 is gorgeous❤,1725235200,0,
Ugyu10Iglqs8cgDLlpp4AaABAg,root,@nelsonrivas4919,We literally just got the 15. Tf,1725235200,0,
UgzaoYTpK3VkHnW0Oct4AaABAg,root,@Ohcrapswithdavid,You have an incredible plug in China,1725235200,0,
UgyWMIrVB71JKbW2WDJ4AaABAg,root,@eduardodelgado6694,"16, pro!",1725235200,0,
Ugxz498Y_ESmdTrjLm54AaABAg,root,@HepiKurniawan,"Apple gak berani merubah desain seperti ""All new iPhone"" 😂 Kita cuma berani facelift Karena bos kalian adalah Cook",1725235200,0,
UgwTY8aoN3vIh5O0oLl4AaABAg,root,@jcsk8,"Same old shit as always, but people will swerar that they are the best. Dudes, use your brains!",1725235200,0,
UgwAI4ZetFk5xisGR214AaABAg,root,@ivansagas,"if this will be the BLACK color, that is the best color ever !!! It looks DEEP BLACK.  Too bad i can't afford any iphone model.... too expensive for me.. So sad",1725235200,0,
UgwQZLNhwIZeSa-xvrB4AaABAg,root,@jownaschang,so there's no mini... no reason to upgrade 😅😊,1725235200,0,
Ugyi227x_HPNTydC5FZ4AaABAg,root,@Branchofzion,I am getting the 16 pro. I want to go down from the 15pro max and Ill have to check out the case when I preorder the phone,1725235200,0,
UgzTzo0ipfnyGzsceqV4AaABAg,root,@tidus1ph,Like and Xperia camera set up.,1725235200,0,
Ugx9tvc6BM__PRqosxN4AaABAg,root,@Coollsmalls4kTechArtist,You getting it early testing it iPhone 16 and it not fake phone it's the real deal,1725235200,0,
Ugyo6moiC6dfuzDLEFR4AaABAg,root,@AirMohammad-s3b,I think the new button is a capture button,1725235200,1,
Ugxh5WmjuQZM69JIZuZ4AaABAg,root,@Coollsmalls4kTechArtist,You know turning it on,1725235200,0,
UgzC-9TY0Igu2AakX6d4AaABAg,root,@evos469,They should have done an Iphone with the Steve Jobs Silhouette in it and make it light up,1725235200,0,
UgzByIskYz54kiYFb5J4AaABAg,root,@asomamongajoel4645,China is another country. Do Chinese register patents before printing out the clones iPhones?,1725235200,0,
UgyNS9ZTOTL9rPyc_2N4AaABAg,root,@alefrshia_cars,bro has no passion anymore,1725235200,0,
UgyNS9ZTOTL9rPyc_2N4AaABAg.A62nZopEHpXA63-LXP4bUQ,UgyNS9ZTOTL9rPyc_2N4AaABAg,@hassaanrauf4349,"It's been years since i seen him. I can't see the enthusiasm he had back then either, kinda sad.",1725235200,0,
UgzusP_ixsulGowGqAJ4AaABAg,root,@Tim_Dunkin,"It's a gahdamn Nothing Phone 🤣. They finally change something & the change made it look like another device or their older model, depending how you see it, the irony 🤣",1725235200,0,
UgxCNb929268oINoFZx4AaABAg,root,@exquisitemarkk1878,same   sh:[l;T,1725235200,0,
UgyHl-__mK6RfNlulGZ4AaABAg,root,@flextube1000,Apple still Boring😂😂,1725235200,0,
Ugy8c6xRovOYFvREbfV4AaABAg,root,@aphelios9157,They should just release a new phone every 2 years,1725235200,0,
UgxxLKdWP6LQaV3vfw14AaABAg,root,@Justjefe,Looks just like my iPhone 12 😢,1725235200,0,
UgwY--UV-PuB_BrhRv14AaABAg,root,@michaelsangalang2297,That dark black is nice thoo,1725235200,0,
UgwNUc5eNVO9VKDqsUt4AaABAg,root,@mohammedfaiisal,"17 slim is what I'm looking forward to, but hoping it's not too thin",1725235200,0,
UgzadL9LJyFQsxs4Tsh4AaABAg,root,@samorka2330,Hopefully the screen has new tech.,1725235200,0,
UgyUiAfrzHPmIaQLg3B4AaABAg,root,@Meccarox,Maybe they changed the camera layout to be better for 3D/Spatial videos and pictures that you can view in the Apple Vision Pro.,1725235200,0,
UgxhzslUlLYRnSJFF_94AaABAg,root,@ricardoandrade1983,Same bullshit every freaking year.,1725235200,0,
Ugy6q5-NGlGDa1M1NmR4AaABAg,root,@jmysterable,Bro you’ve gotta be tired of this by now… Apple isn’t even remotely trying anymore! Like I get it the software matters but cmon. Ingenuity must be illegal at headquarters,1725235200,0,
UgzlhtV3mBa17Nhrb4B4AaABAg,root,@michalriha7059,Funny how a fake iPhone video gets 5x more views than real shit Samsung nonsense.,1725235200,1,
UgwuVGPX4F7YERx1F-R4AaABAg,root,@-IK33AD-,Boring as usual!! Apple lost all their magic they used to have 😢,1725235200,0,
Ugwi1AkYji5vkYZQZ_p4AaABAg,root,@Addictedtomyphone1,If you see this comment... Samsung is better in every way,1725235200,0,
UgxzZ5gwmtC5GWm7_e94AaABAg,root,@tan_618,Now is that how the iPhone 16 will look like 🤓,1725235200,0,
UgywccD1J5qv1i1li_x4AaABAg,root,@bilowithers1878,He’s showing these mockups out of begrudgment of Apple never having send him any products,1725235200,0,
UgydTryU9sZs3qO1hDR4AaABAg,root,@marfigue777,Samsung looks more like a iPhone and now iPhone looks like Samsung?? Confusing,1725235200,0,
UgzDTYv94ecpWfr2AQN4AaABAg,root,@MagadhMaurya,Apple is becoming joke,1725235200,0,
Ugy0aXSO5L8IuX_MfWl4AaABAg,root,@kalsangtashi3040,😂😊😅,1725235200,0,
Ugwhg-1Jps58VFN89r14AaABAg,root,@amirazad-sf5dp,You guys on fire 🔥💜💙,1725235200,0,
UgxR-_TEl7Mb_F5c4s94AaABAg,root,@beka5957,this is  not funny ! I have bought 15pro a 2 month ago  and I clearly see  that they are very similar.,1725235200,0,
Ugysa8yA5pn2GcVpsvZ4AaABAg,root,@mega_hunt,Terrible content quality. Hope you guys can treat each video seriously.,1725235200,0,
UgzgESUrwE-bYeg0i1J4AaABAg,root,@gimzmcv,I’ve dropped my phone flat on its face into the ground so many times. It woulda been fine. The case isn’t impressive just from that lol.,1725235200,0,
UgxiYCvzPK3NZ22fGfp4AaABAg,root,@MS-ql8ek,Congratulations you bought the same phone twice to whoever buys this and have the 14,1725235200,0,
UgwST1MDF9LLB-su4O54AaABAg,root,@JR-ed9wz,If apply don’t come out with a foldable in the next 2 years I’m going Android,1725235200,0,
Ugzn9kjLnSO07xSyOep4AaABAg,root,@europeanlegend9347,"""We here at Apple strive to be innovative, with COURAGE!. As such, the newest iPhone 16 pro will be a whopping 2mm taller""   Crowd starts clapping",1725235200,263,
Ugzn9kjLnSO07xSyOep4AaABAg.A62O0Yyemo4A64APyXyrX9,Ugzn9kjLnSO07xSyOep4AaABAg,@Daywalkerz,😂,1725235200,0,
Ugzn9kjLnSO07xSyOep4AaABAg.A62O0Yyemo4A66QfJ48oFV,Ugzn9kjLnSO07xSyOep4AaABAg,@melodyalfaro263,⁠LOL 😂😂😂,1725235200,0,
Ugzn9kjLnSO07xSyOep4AaABAg.A62O0Yyemo4A66WMUXj4el,Ugzn9kjLnSO07xSyOep4AaABAg,@jorgzventure1215,Brilliant Innovation😂,1725235200,0,
Ugzn9kjLnSO07xSyOep4AaABAg.A62O0Yyemo4A66rHA6BOiJ,Ugzn9kjLnSO07xSyOep4AaABAg,@yawoseitutu9487,😂😂,1725235200,0,
Ugzn9kjLnSO07xSyOep4AaABAg.A62O0Yyemo4A66yY87wxbQ,Ugzn9kjLnSO07xSyOep4AaABAg,@fatcrruise6508,"Nah, they will sell AI like those galaxies",1725235200,0,
Ugzn9kjLnSO07xSyOep4AaABAg.A62O0Yyemo4A67NqUNhJMt,Ugzn9kjLnSO07xSyOep4AaABAg,@johnhenry8103,Please. Innovation surely isn’t being displayed via Apple.  Same thing every year within the exception of the chipset. That’s it,1725235200,0,
Ugzn9kjLnSO07xSyOep4AaABAg.A62O0Yyemo4A67_Tyu5tf9,Ugzn9kjLnSO07xSyOep4AaABAg,@europeanlegend9347,@johnhenry8103  WHOOOOOOOOSH!!,1725235200,0,
UgxHUfiXVv3VvHL3bZJ4AaABAg,root,@jhongsports5680,Only camera displacement that's it that ur apple😂,1725235200,0,
UgyQQywhp3xn_QBvS2J4AaABAg,root,@puddingstar2340,What happened to the “Lew Later” 😢,1725235200,1,
UgyVubInVbzAnwbPXpB4AaABAg,root,@Astalias-Chan,"No Thanks, from 16 Mod My next Iphone is the 17 Mod The new aldschool backcover Design is to old Badd your pressen is good time! Thank you from Woke😃",1725235200,0,
UgxI8pNEXbhCMSWZUtl4AaABAg,root,@AboveTheClouds87,"Let me guess, next year they're gonna switch the camera to the opposite upper side and so on and so on",1725235200,0,
UgxVxD0ORSj1gQ7L1zB4AaABAg,root,@jeffs2809,Most likely upgrade my 13 pro max for the 16 PM.,1725235200,0,
Ugyw02zFwW2TVXMgQNV4AaABAg,root,@manavamity,Limp bizkit reviewing stuff,1725235200,0,
Ugx-swqrmOI_n13YJP14AaABAg,root,@veins101,They already exist… they are just not sold yet…,1725235200,0,
UgwGHnaxutHdzjMIZs94AaABAg,root,@FlowStateGirls,GALAXY S24 ULTRA WILL BE 1 YEAROLD WHEN THE IPHONE 16 PRO MAX IS RELEASED AND THE GALAXY S24 ULTRA WILL STILL BE BETTER,1725235200,0,
UgxG__QqUXLNrHFwbVJ4AaABAg,root,@ajazmohamed8692,its probably 5G antenna... not a dedicated camera button,1725235200,0,
UgysQnU23DKhaszImNF4AaABAg,root,@carlo11663,It doesn’t matter what design Apple will be having… by the time it is presented in public no matter what it will be sold even the price is too much because we are status symbol Apple 🍏👎🏿,1725235200,0,
UgzI6FfOqd1CC_xPp7p4AaABAg,root,@stopmotionadventures4812,1 dy ago,1725235200,0,
UgzqhUEr88QjuqJ9drN4AaABAg,root,@ReX_PL_DE,👇Android Team 👇,1725235200,71,
UgzqhUEr88QjuqJ9drN4AaABAg.A62BI3QSey3A62a-8JgKcT,UgzqhUEr88QjuqJ9drN4AaABAg,@tan_618,I used but not now 😢,1725235200,0,
UgzqhUEr88QjuqJ9drN4AaABAg.A62BI3QSey3A64TgZ5VXHL,UgzqhUEr88QjuqJ9drN4AaABAg,@riksmun,i use both..samsung & iphone..,1725235200,3,
UgzqhUEr88QjuqJ9drN4AaABAg.A62BI3QSey3A64VkwYAMEF,UgzqhUEr88QjuqJ9drN4AaABAg,@CjayThewave,Android sucks,1725235200,3,
UgzqhUEr88QjuqJ9drN4AaABAg.A62BI3QSey3A65rTqMK5VT,UgzqhUEr88QjuqJ9drN4AaABAg,@ProsperingCunt47,Iphone team👇,1725235200,0,
UgzqhUEr88QjuqJ9drN4AaABAg.A62BI3QSey3A65rmI8_EWT,UgzqhUEr88QjuqJ9drN4AaABAg,@randypage26,Fold 6 🔥,1725235200,0,
UgzqhUEr88QjuqJ9drN4AaABAg.A62BI3QSey3A66ABZJydej,UgzqhUEr88QjuqJ9drN4AaABAg,@Dingus_914,No one asked,1725235200,0,
UgzqhUEr88QjuqJ9drN4AaABAg.A62BI3QSey3A66rTzd1o3f,UgzqhUEr88QjuqJ9drN4AaABAg,@maskagaz,cough,1725235200,0,
UgzqhUEr88QjuqJ9drN4AaABAg.A62BI3QSey3A67M9N-34y-,UgzqhUEr88QjuqJ9drN4AaABAg,@GTR-TT,Android and Samsung fanboys are the new Apple fanboys. Toxic AF.,1725235200,0,
UgzqhUEr88QjuqJ9drN4AaABAg.A62BI3QSey3A67TZBaiqLW,UgzqhUEr88QjuqJ9drN4AaABAg,@Bceemack1,Fold 5 🔥​ @randypage26,1725235200,0,
UgxHXuXvhj1WkwWfAUZ4AaABAg,root,@ixhiro,I wish Apple makes that leve of Black. I missed the iPhone Jet Black version back in iPhone 7 but make it more scratch resistant.,1725235200,0,
Ugx6p1ZxVt2vXKiwYKZ4AaABAg,root,@shahramabbaie5330,Pro max for me.👽🙂👽,1725235200,0,
UgxCgsbvhgQsAxCmaSp4AaABAg,root,@sajithktri,Its a huge jump in camera design 😂,1725235200,0,
Ugz6gU2pwNyF0lBFdpl4AaABAg,root,@jonscroggins9102,click bait,1725235200,0,
UgzVpJGJlU6KqdBym9h4AaABAg,root,@monkist,Loving the Mitutoyo caliper.,1725235200,0,
UgzLqlqrn2zr9Ez8OAJ4AaABAg,root,@firesdust,Definitely a camera button. The eu wont be getting the apple intelligence not as first anyways,1725235200,0,
UgyRXupQ9Z7hEfu9BpJ4AaABAg,root,@sincityquinn,What is the point of upgrading the iPhone every year besides profit? It’s getting ridiculous now.,1725235200,0,
UgxMIvCvXH2ylbM_MZF4AaABAg,root,@sincityquinn,What is the point of upgrading the iPhone every year besides profit? It’s getting ridiculous now.,1725235200,0,
UgwroU5ABdnO4UNg9ox4AaABAg,root,@whycreepy,"I hate Samsung a lot  Also, I hate Apple a lot too !",1725235200,0,
Ugx7-Qd2N1T1aibEIt14AaABAg,root,@remlekgood3451,Suckitifyoufindit .,1725235200,0,
UgxOEQLR7S5t2maWj8t4AaABAg,root,@alex73164,why do they look like that,1725235200,0,
Ugw1cLMXGxfzly4E3394AaABAg,root,@TheFraglife,i think the 16 pro max will be the same as the 15 pro max but with a extra camera button apple is playing with fire,1725235200,0,
Ugxf66wqTJiZiybmV354AaABAg,root,@exemika,Wow i havent seen you recommend in a LONG time  Congrats,1725235200,0,
UgxnO89eD1H1Mhcmg0t4AaABAg,root,@Randolf_Burgmann,camera section looks terrible. It should be a vertical one black glass looking pill for two cameras on 16 and plus,1725235200,0,
UgzJN5GgXLgovKe25QV4AaABAg,root,@stjepansavic4485,"every year small changes and that in appearance but not about the software. I don't even want to talk because they only now got the option to move the icons. I think that android is better, it is still better. even the support for my cell phone will be for 5 years, so it's not even a problem enimore.",1725235200,0,
UgySShQqPoIW9OYjEOF4AaABAg,root,@whodat3571,MagSafe gate - Latercase separating the case from the MagSafe ring. HARD PASS,1725235200,0,
UgzphqZnL6t40-E6zU94AaABAg,root,@siyatheservant,It looks terrible and cheap. Looks like those Oppos and Xiaomi things with massive cameras for no reason.,1725235200,0,
UgwOnpA3LaflOVOOgbV4AaABAg,root,@krreepp,the power I would have using this line... 4:59,1725235200,0,
UgzENfsdZ1gcAUdYS5Z4AaABAg,root,@DrMintyy,Another pointless new phone by Apple.,1725235200,0,
Ugzmq4SFMaOfmTUCagZ4AaABAg,root,@moisesgarcia293,It actually doesn’t look that bad,1725235200,0,
UgzrCMZdPEmYsc0ZEUB4AaABAg,root,@1tan_freed0m,So Apple is copying Nothing Now lmao 😅🤣 Carl Pei's work is paying off lol,1725235200,0,
UgxQ3E6lrV-fDdP2Wd94AaABAg,root,@michaelzeng77,"""Same, Same. But different! But still same!""",1725235200,0,
UgyEn0v0hqqHyFDKXAJ4AaABAg,root,@mrhfz,apple product 👎👎👎,1725235200,0,
UgxwcDV08myyGA1Ek114AaABAg,root,@normanholmes11,Apple fanboys are creaming themselves to get a new phone that has looked the same for almost a decade,1725235200,0,
Ugw7Qp26SnsXFGXz_uV4AaABAg,root,@1982Debby,Erano così belli i modelli vecchi stavano bene le camere in posizione scaldate . Così fanno proprio schifo,1725235200,0,
Ugyu_xnnDQG0qCqo9LJ4AaABAg,root,@RandomVideos-zr6ne,Camera layout probably is for Vision Pro media recording…,1725235200,0,
UgxKkyg4XLDpCY_HTK54AaABAg,root,@tulgaachuluunbat5721,same one gotta buy samsung 😢,1725235200,0,
UgydmfX0zSlS6kZNFER4AaABAg,root,@citrocar1028,Inspired by Sony!😅,1725235200,0,
UgydLN45EVHv7Ei4Lhp4AaABAg,root,@ibtisamsheikh9475,Bring out the “later magsafe wallets” to go with the cases 😩😩😩😩🖤,1725235200,0,
UgxIczKNSzWOEBhamMN4AaABAg,root,@OscaRubio730,Is that an iPhone or Sony Xperia 10? 😂,1725235200,0,
Ugxoe8SUfzUysX056PV4AaABAg,root,@paolobrossi78,thats a great t shirt man ... what is it?,1725235200,0,
Ugxk8lodsJhMCU4vN5x4AaABAg,root,@leonardwilliams2796,APPLE=GARBAGE Steve jobs hard work went straight down the pipe ANDRIOD is pulling ahead,1725235200,0,
UgyeQGcPpR783p_b4Ll4AaABAg,root,@ashurafreedan,looks like iphones,1725235200,0,
UgzfdZRYv1jvpERNyUF4AaABAg,root,@maurovisuals,it looks like a sony xperia with round corners,1725235200,0,
UgwXLW87DlR4tQyhZlV4AaABAg,root,@aamishhashmi9538,Can someone please tell me what soundtrack is being used in the first minute (or is it the same tune being used throughout),1725235200,0,
UgwfvwWWJhc4669JDJJ4AaABAg,root,@kwesmann73,"I honestly never like the diagonal camera settings thing from the 16 predecessors, always found that a lil girly or gay😒, fr, I had to save up and get the 14pro rather than get 14, not because of any particular reason but just the camera settings",1725235200,0,
UgyQWnWsF3AAcxwOOPp4AaABAg,root,@MrWheels076,I’ve got an iPhone XS (still doing a full day as they say) but when iOS stops updating (which will be next year) im going to upgrade to a plus. I watch a lot of YouTube so a bigger screen is nice imo. I think a pro max is too much (for me anyway),1725235200,0,
UgzaGOYh5xkwEfciCfR4AaABAg,root,@RhazCastillon,Finally from iphone to samsung now,1725235200,0,
UgzfQi2Q9yJd6qaVF3V4AaABAg,root,@AjizSatay5658,The same sh** everytime the same boring design all the time. Come on Apple,1725235200,0,
UgwcnZSjbNQuA-4prYd4AaABAg,root,@Lex-ep5qr,The base model iphones will always be laughable with that 60hz screen.,1725235200,0,
UgykkkZ7aG39Dz1XmY14AaABAg,root,@GaneshYT.,Looks like the CMF phone,1725235200,1,
UgzAFaDLdH5AaJaxJr94AaABAg,root,@CompraCasaDirecto,"Wow, this was filmed on June 24th.",1725235200,0,
Ugx6ttqh8qvuhrH1V8F4AaABAg,root,@jovanmilosevix,"Thats not an AI button, but sim card tray that is available outside of the US",1725235200,0,
Ugw1hBGdtuTEyFr2smh4AaABAg,root,@th3Kun,It literally looks like the iPhone X,1725235200,0,
UgyBG_kPqGe92wiD-uF4AaABAg,root,@dockbc,I have never been a fan of Apples camera bump design.,1725235200,0,
UgyfIWZXJ4_02_xUTEJ4AaABAg,root,@joaocardoso9031,That echoing... damn. Seems im the only one that find it annoying and unprofessional,1725235200,0,
UgykllwZIGwYhIlc7yp4AaABAg,root,@giovangoentoro,"Ah here we go again, now I can't use the 16 pro tempered glass on my 15 pro",1725235200,0,
UgxPI5Z9JoCA7YBB6Sx4AaABAg,root,@thisiscuvo,"Apple will be laughing in the corner when it turns out the ""button"" is just antenna cut out for 5G or smt, and the dummy producers got it wrong.",1725235200,0,
UgyMlwjk58pn4iZFewJ4AaABAg,root,@srmtravelstories,Camera looks bigger... Hope both will have 48MP sensor..,1725235200,0,
UgwvJZll-R8izLz-mhB4AaABAg,root,@biggunsclub1,"From the rumours, the extra button is a dedicated camera button, hence its position.",1725235200,0,
UgwlGxbOe5WCFB2Xwd94AaABAg,root,@ImaginePixel007,"Camera went back to iphone x layout just uglier, ""Innovation""",1725235200,0,
UgzDUkSny5vFIXsgfx94AaABAg,root,@shalomvision7045,I like the 16 Plus,1725235200,0,
Ugy-SXJZxG_pRFDPXfh4AaABAg,root,@stac,ifung 16,1725235200,0,
Ugx2LYP6kFRCV69qQ9x4AaABAg,root,@k8r2r68,"iPhones are really left behind. Battery wise and design wise. I switched to flip, for a fun phone experience.",1725235200,0,
UgzTT4LeZprvIGm-zql4AaABAg,root,@TrustaBro1914,Pay more for no innovation at all. Lol,1725235200,0,
UgyN3uC3V2XzMSk0X-h4AaABAg,root,@gvol10110,"Apple: ""Make iPhone great again""  Everyone: 😂😂😂😂😂😂😂😂",1725235200,1,
UgxbgmhubOahvc9HBjt4AaABAg,root,@ringgaasikin,So i just got the iphone 15+1 👇,1725235200,0,
UgxbgmhubOahvc9HBjt4AaABAg.A61Zwl6vrS_A61_EvDNJdk,UgxbgmhubOahvc9HBjt4AaABAg,@ringgaasikin,📵,1725235200,0,
UgzE0pS6KcjMLnzSPmB4AaABAg,root,@erenstlawyer7773,I have a curiosity question…outside of Otter Box…why doesn’t any case makers…make holster with their cases?… …I like holster…because…a holster clip on to one’s inner pants pocket…keeping the phone from falling deep within said pocket…making for quick recovery/access to one’s phone…without having to dig deep in the pocket to get the phone out of said pocket…,1725235200,0,
UgxcNAw7EPTG9k25JbV4AaABAg,root,@brlin3,"Can anyone tell me where I can buy these 16 models, and how much does they cost?",1725235200,1,
UgxyDjyJI6dLSdjqSyd4AaABAg,root,@Murhamdilah,The extra button is for camera.,1725235200,0,
UgznTm_5hQnynj2moG54AaABAg,root,@mutatedxsupriox,Boring...again,1725235200,0,
Ugxx6oRpMbIdOVfHC6N4AaABAg,root,@moeezabdul6814,I have a latercase and the only issue I have went through is that i wished it went around the full phone. I have scratches on my phone in places the case wasn’t protecting. For that price point I did hope for it to fully cover the phone. Other than that the case is perfect.,1725235200,0,
Ugxrn0m5lV-ODsZd2Zx4AaABAg,root,@roadrunner7279,Bring the mini back,1725235200,0,
UgyANTeBFFgzr-NbayV4AaABAg,root,@gqn2,Looks like an Oppo phone now,1725235200,0,
Ugy2e8-tgi4QDiYdwJt4AaABAg,root,@noxnext,These phones are getting so ridiculously big! I just want the iPhone mini back!!!,1725235200,1,
UgyLhxEgSi0CbPGq1fN4AaABAg,root,@ben_the_paddlehead,My bet is the extra button is a fingerprint reader. I don't think Apple would put a button in a place that could be accidentally pressed. Thanks for the preview Lew!,1725235200,0,
UgzINV4ov1eCpBuEvt54AaABAg,root,@stevemaricar4350,"I’m too curious about that new button layout. As for the taller, I'm keen to see how that extra height translates to the display.",1725235200,0,
UgzINV4ov1eCpBuEvt54AaABAg.A61VeitJLrQA69Vv0po-jN,UgzINV4ov1eCpBuEvt54AaABAg,@Colt8722,6.3” Pro  6.9” pro max,1725235200,0,
Ugw-k7ZmZvVw3FgD4tl4AaABAg,root,@IanTheGabriel,"If this is gonna be the camera bump of the 16 series onwards, I'll just stick until the 15's or just the pros. Demn that's ugly.",1725235200,0,
Ugxw3Y2ZeWWeQxOycKR4AaABAg,root,@KianFloppa,Just get a Google Pixel 9,1725235200,1,
UgyGNbI5wWATLDvyKpB4AaABAg,root,@NimmaBharat,Same as CMF Phone 1 🤡,1725235200,0,
Ugx451cyVB6R6eVGoaV4AaABAg,root,@ThingsFT,"It’s obviously a capture button, it will be sensitive and stuff to mimic a real photo camera, You don’t need a Apple AI button when you already have the lock button and the remapable button to do that.",1725235200,0,
Ugx7wS4VxvoJrdEWbRV4AaABAg,root,@JeremiChannel,F A K E !,1725235200,0,
UgyoXKKRj_04jRE-fmd4AaABAg,root,@milkeebeatz,Last,1725235200,0,
UgwT_P4Fx2JSz9IGfFR4AaABAg,root,@foetor,cklickbait…,1725235200,0,
UgzYI2ZGdhE2lt0JibZ4AaABAg,root,@mimotiti5176,Same shit every year and the top of that the fck software still locked U can’t downgrade if u don’t like lucky Apple the jailbreak exist,1725235200,0,
UgzueDAvo27PfXX7KlJ4AaABAg,root,@vidhugovind582,"After launch, I think it will be very low priced in all sale times, as sales will decline, just like 15.",1725235200,0,
